
natural spline
             x          Natural CS          N_Error(%) 
       5.310000      137.3783000000        0.0000000000
       5.320000      137.7872000000        0.0000000000
       5.330000      138.1967000000        0.0000000000
       5.340000      138.6068000000        0.0000000000
       5.350000      139.0175000000        0.0000000000
       5.360000      139.4288000000        0.0000000000
       5.370000      139.8407000000        0.0000000000
       5.380000      140.2532000000        0.0000000000
       5.390000      140.6663000000        0.0000000000
       5.400000      141.0800000000        0.0000000000
       5.410000      141.4943000000        0.0000000000
       5.420000      141.9092000000        0.0000000000
       5.430000      142.3247000000        0.0000000000
       5.440000      142.7408000000        0.0000000000
       5.450000      143.1575000000        0.0000000000
       5.460000      143.5748000000        0.0000000000
       5.470000      143.9927000000        0.0000000000
       5.480000      144.4112000000        0.0000000000
       5.490000      144.8303000000        0.0000000000
       5.500000      145.2500000000        0.0000000000
       5.510000      145.6703000000        0.0000000000
       5.520000      146.0912000000        0.0000000000
       5.530000      146.5127000000        0.0000000000
       5.540000      146.9348000000        0.0000000000
       5.550000      147.3575000000        0.0000000000
       5.560000      147.7808000000        0.0000000000
       5.570000      148.2047000000        0.0000000000
       5.580000      148.6292000000        0.0000000000
       5.590000      149.0543000000        0.0000000000
       5.600000      149.4800000000        0.0000000000
       5.610000      149.9063000000        0.0000000000
       5.620000      150.3332000000        0.0000000000
       5.630000      150.7607000000        0.0000000000
       5.640000      151.1888000000        0.0000000000
       5.650000      151.6175000000        0.0000000000
       5.660000      152.0468000000        0.0000000000
       5.670000      152.4767000000        0.0000000000
       5.680000      152.9072000000        0.0000000000
       5.690000      153.3383000000        0.0000000000
       5.700000      153.7700000000        0.0000000000
       5.710000      154.2023000000        0.0000000000
       5.720000      154.6352000000        0.0000000000
       5.730000      155.0687000000        0.0000000000
       5.740000      155.5028000000        0.0000000000
       5.750000      155.9375000000        0.0000000000
       5.760000      156.3728000000        0.0000000000
       5.770000      156.8087000000        0.0000000000
       5.780000      157.2452000000        0.0000000000
       5.790000      157.6823000000        0.0000000000
       5.800000      158.1200000000        0.0000000000
       5.810000      158.5583000000        0.0000000000
       5.820000      158.9972000000        0.0000000000
       5.830000      159.4367000000        0.0000000000
       5.840000      159.8768000000        0.0000000000
       5.850000      160.3175000000        0.0000000000
       5.860000      160.7588000000        0.0000000000
       5.870000      161.2007000000        0.0000000000
       5.880000      161.6432000000        0.0000000000
       5.890000      162.0863000000        0.0000000000
       5.900000      162.5300000000        0.0000000000
       5.910000      162.9743000000        0.0000000000
       5.920000      163.4192000000        0.0000000000
       5.930000      163.8647000000        0.0000000000
       5.940000      164.3108000000        0.0000000000
       5.950000      164.7575000000        0.0000000000
       5.960000      165.2048000000        0.0000000000
       5.970000      165.6527000000        0.0000000000
       5.980000      166.1012000000        0.0000000000
       5.990000      166.5503000000        0.0000000000
       6.000000      167.0000000000        0.0000000000
       6.010000      167.4503000000        0.0000000000
       6.020000      167.9012000000        0.0000000000
       6.030000      168.3527000000        0.0000000000
       6.040000      168.8048000000        0.0000000000
       6.050000      169.2575000000        0.0000000000
       6.060000      169.7108000000        0.0000000000
       6.070000      170.1647000000        0.0000000000
       6.080000      170.6192000000        0.0000000000
       6.090000      171.0743000000        0.0000000000
       6.100000      171.5300000000        0.0000000000
       6.110000      171.9863000000        0.0000000000
       6.120000      172.4432000000        0.0000000000
       6.130000      172.9007000000        0.0000000000
       6.140000      173.3588000000        0.0000000000
       6.150000      173.8175000000        0.0000000000
       6.160000      174.2768000000        0.0000000000
       6.170000      174.7367000000        0.0000000000
       6.180000      175.1972000000        0.0000000000
       6.190000      175.6583000000        0.0000000000
       6.200000      176.1200000000        0.0000000000
       6.210000      176.5823000000        0.0000000000
       6.220000      177.0452000000        0.0000000000
       6.230000      177.5087000000        0.0000000000
       6.240000      177.9728000000        0.0000000000
       6.250000      178.4375000000        0.0000000000
       6.260000      178.9028000000        0.0000000000
       6.270000      179.3687000000        0.0000000000
       6.280000      179.8352000000        0.0000000000
       6.290000      180.3023000000        0.0000000000
       6.300000      180.7700000000        0.0000000000
       6.310000      181.2383000000        0.0000000000
       6.320000      181.7072000000        0.0000000000
       6.330000      182.1767000000        0.0000000000
       6.340000      182.6468000000        0.0000000000
       6.350000      183.1175000000        0.0000000000
       6.360000      183.5888000000        0.0000000000
       6.370000      184.0607000000        0.0000000000
       6.380000      184.5332000000        0.0000000000
       6.390000      185.0063000000        0.0000000000
       6.400000      185.4800000000        0.0000000000
       6.410000      185.9543000000        0.0000000000
       6.420000      186.4292000000        0.0000000000
       6.430000      186.9047000000        0.0000000000
       6.440000      187.3808000000        0.0000000000
       6.450000      187.8575000000        0.0000000000
       6.460000      188.3348000000        0.0000000000
       6.470000      188.8127000000        0.0000000000
       6.480000      189.2912000000        0.0000000000
       6.490000      189.7703000000        0.0000000000
       6.500000      190.2500000000        0.0000000000
       6.510000      190.7303000000        0.0000000000
       6.520000      191.2112000000        0.0000000000
       6.530000      191.6927000000        0.0000000000
       6.540000      192.1748000000        0.0000000000
       6.550000      192.6575000000        0.0000000000
       6.560000      193.1408000000        0.0000000000
       6.570000      193.6247000000        0.0000000000
       6.580000      194.1092000000        0.0000000000
       6.590000      194.5943000000        0.0000000000
       6.600000      195.0800000000        0.0000000000
       6.610000      195.5663000000        0.0000000000
       6.620000      196.0532000000        0.0000000000
       6.630000      196.5407000000        0.0000000000
       6.640000      197.0288000000        0.0000000000
       6.650000      197.5175000000        0.0000000000
       6.660000      198.0068000000        0.0000000000
       6.670000      198.4967000000        0.0000000000
       6.680000      198.9872000000        0.0000000000
       6.690000      199.4783000000        0.0000000000
       6.700000      199.9700000000        0.0000000000
       6.710000      200.4623000000        0.0000000000
       6.720000      200.9552000000        0.0000000000
       6.730000      201.4487000000        0.0000000000
       6.740000      201.9428000000        0.0000000000
       6.750000      202.4375000000        0.0000000000
       6.760000      202.9328000000        0.0000000000
       6.770000      203.4287000000        0.0000000000
       6.780000      203.9252000000        0.0000000000
       6.790000      204.4223000000        0.0000000000
       6.800000      204.9200000000        0.0000000000
       6.810000      205.4183000000        0.0000000000
       6.820000      205.9172000000        0.0000000000
       6.830000      206.4167000000        0.0000000000
       6.840000      206.9168000000        0.0000000000
       6.850000      207.4175000000        0.0000000000
       6.860000      207.9188000000        0.0000000000
       6.870000      208.4207000000        0.0000000000
       6.880000      208.9232000000        0.0000000000
       6.890000      209.4263000000        0.0000000000
       6.900000      209.9300000000        0.0000000000
       6.910000      210.4343000000        0.0000000000
       6.920000      210.9392000000        0.0000000000
       6.930000      211.4447000000        0.0000000000
       6.940000      211.9508000000        0.0000000000
       6.950000      212.4575000000        0.0000000000
       6.960000      212.9648000000        0.0000000000
       6.970000      213.4727000000        0.0000000000
       6.980000      213.9812000000        0.0000000000
       6.990000      214.4903000000        0.0000000000
       7.000000      215.0000000000        0.0000000000
       7.010000      215.5103000000        0.0000000000
       7.020000      216.0212000000        0.0000000000
       7.030000      216.5327000000        0.0000000000
       7.040000      217.0448000000        0.0000000000
       7.050000      217.5575000000        0.0000000000
       7.060000      218.0708000000        0.0000000000
       7.070000      218.5847000000        0.0000000000
       7.080000      219.0992000000        0.0000000000
       7.090000      219.6143000000        0.0000000000
       7.100000      220.1300000000        0.0000000000
       7.110000      220.6463000000        0.0000000000
       7.120000      221.1632000000        0.0000000000
       7.130000      221.6807000000        0.0000000000
       7.140000      222.1988000000        0.0000000000
       7.150000      222.7175000000        0.0000000000
       7.160000      223.2368000000        0.0000000000
       7.170000      223.7567000000        0.0000000000
       7.180000      224.2772000000        0.0000000000
       7.190000      224.7983000000        0.0000000000
       7.200000      225.3200000000        0.0000000000
       7.210000      225.8423000000        0.0000000000
       7.220000      226.3652000000        0.0000000000
       7.230000      226.8887000000        0.0000000000
       7.240000      227.4128000000        0.0000000000
       7.250000      227.9375000000        0.0000000000
       7.260000      228.4628000000        0.0000000000
       7.270000      228.9887000000        0.0000000000
       7.280000      229.5152000000        0.0000000000
       7.290000      230.0423000000        0.0000000000
       7.300000      230.5700000000        0.0000000000
       7.310000      231.0983000000        0.0000000000
       7.320000      231.6272000000        0.0000000000
       7.330000      232.1567000000        0.0000000000
       7.340000      232.6868000000        0.0000000000
       7.350000      233.2175000000        0.0000000000
       7.360000      233.7488000000        0.0000000000
       7.370000      234.2807000000        0.0000000000
       7.380000      234.8132000000        0.0000000000
       7.390000      235.3463000000        0.0000000000
       7.400000      235.8800000000        0.0000000000
       7.410000      236.4143000000        0.0000000000
       7.420000      236.9492000000        0.0000000000
       7.430000      237.4847000000        0.0000000000
       7.440000      238.0208000000        0.0000000000
       7.450000      238.5575000000        0.0000000000
       7.460000      239.0948000000        0.0000000000
       7.470000      239.6327000000        0.0000000000
       7.480000      240.1712000000        0.0000000000
       7.490000      240.7103000000        0.0000000000
       7.500000      241.2500000000        0.0000000000
       7.510000      241.7903000000        0.0000000000
       7.520000      242.3312000000        0.0000000000
       7.530000      242.8727000000        0.0000000000
       7.540000      243.4148000000        0.0000000000
       7.550000      243.9575000000        0.0000000000
       7.560000      244.5008000000        0.0000000000
       7.570000      245.0447000000        0.0000000000
       7.580000      245.5892000000        0.0000000000
       7.590000      246.1343000000        0.0000000000
       7.600000      246.6800000000        0.0000000000
       7.610000      247.2263000000        0.0000000000
       7.620000      247.7732000000        0.0000000000
       7.630000      248.3207000000        0.0000000000
       7.640000      248.8688000000        0.0000000000
       7.650000      249.4175000000        0.0000000000
       7.660000      249.9668000000        0.0000000000
       7.670000      250.5167000000        0.0000000000
       7.680000      251.0672000000        0.0000000000
       7.690000      251.6183000000        0.0000000000
       7.700000      252.1700000000        0.0000000000
       7.710000      252.7223000000        0.0000000000
       7.720000      253.2752000000        0.0000000000
       7.730000      253.8287000000        0.0000000000
       7.740000      254.3828000000        0.0000000000
       7.750000      254.9375000000        0.0000000000
       7.760000      255.4928000000        0.0000000000
       7.770000      256.0487000000        0.0000000000
       7.780000      256.6052000000        0.0000000000
       7.790000      257.1623000000        0.0000000000
       7.800000      257.7200000000        0.0000000000
       7.810000      258.2783000000        0.0000000000
       7.820000      258.8372000000        0.0000000000
       7.830000      259.3967000000        0.0000000000
       7.840000      259.9568000000        0.0000000000
       7.850000      260.5175000000        0.0000000000
       7.860000      261.0788000000        0.0000000000
       7.870000      261.6407000000        0.0000000000
       7.880000      262.2032000000        0.0000000000
       7.890000      262.7663000000        0.0000000000
       7.900000      263.3300000000        0.0000000000
       7.910000      263.8943000000        0.0000000000
       7.920000      264.4592000000        0.0000000000
       7.930000      265.0247000000        0.0000000000
       7.940000      265.5908000000        0.0000000000
       7.950000      266.1575000000        0.0000000000
