
natural spline
             x          Natural CS          N_Error(%) 
       5.630000        1.7281060232        0.0001978426
       5.640000        1.7298806903        0.0001951098
       5.650000        1.7316522430        0.0001906921
       5.660000        1.7334206899        0.0001847368
       5.670000        1.7351860397        0.0001773873
       5.680000        1.7369483011        0.0001687828
       5.690000        1.7387074826        0.0001590588
       5.700000        1.7404635929        0.0001483469
       5.710000        1.7422166408        0.0001367747
       5.720000        1.7439666347        0.0001244663
       5.730000        1.7457135835        0.0001115418
       5.740000        1.7474574958        0.0000981178
       5.750000        1.7491983801        0.0000843071
       5.760000        1.7509362452        0.0000702189
       5.770000        1.7526710997        0.0000559590
       5.780000        1.7544029523        0.0000416295
       5.790000        1.7561318116        0.0000273291
       5.800000        1.7578576863        0.0000131530
       5.810000        1.7595805851        0.0000008070
       5.820000        1.7613005165        0.0000144624
       5.830000        1.7630174892        0.0000277281
       5.840000        1.7647315120        0.0000405223
       5.850000        1.7664425933        0.0000527664
       5.860000        1.7681507420        0.0000643850
       5.870000        1.7698559666        0.0000753060
       5.880000        1.7715582759        0.0000854602
       5.890000        1.7732576784        0.0000947819
       5.900000        1.7749541828        0.0001032080
       5.910000        1.7766477978        0.0001106788
       5.920000        1.7783385320        0.0001171375
       5.930000        1.7800263941        0.0001225302
       5.940000        1.7817113927        0.0001268060
       5.950000        1.7833935365        0.0001299169
       5.960000        1.7850728341        0.0001318177
       5.970000        1.7867492942        0.0001324662
       5.980000        1.7884229255        0.0001318228
       5.990000        1.7900937366        0.0001298508
       6.000000        1.7917617361        0.0001265162
       6.010000        1.7934269327        0.0001217878
       6.020000        1.7950893351        0.0001156369
       6.030000        1.7967489519        0.0001080377
       6.040000        1.7984057918        0.0000989668
       6.050000        1.8000598634        0.0000884035
       6.060000        1.8017111753        0.0000763297
       6.070000        1.8033597363        0.0000627297
       6.080000        1.8050055550        0.0000475904
       6.090000        1.8066486400        0.0000309012
       6.100000        1.8082890000        0.0000126540
       6.110000        1.8099266452        0.0000070692
       6.120000        1.8115615923        0.0000278329
       6.130000        1.8131938594        0.0000491131
       6.140000        1.8148234648        0.0000703855
       6.150000        1.8164504266        0.0000911251
       6.160000        1.8180747630        0.0001108066
       6.170000        1.8196964922        0.0001289043
       6.180000        1.8213156325        0.0001448919
       6.190000        1.8229322020        0.0001582428
       6.200000        1.8245462190        0.0001684301
       6.210000        1.8261577015        0.0001749263
       6.220000        1.8277666679        0.0001772036
       6.230000        1.8293731363        0.0001747338
       6.240000        1.8309771249        0.0001669884
       6.250000        1.8325786519        0.0001534383
       6.260000        1.8341777355        0.0001335544
       6.270000        1.8357743939        0.0001068069
       6.280000        1.8373686453        0.0000726660
       6.290000        1.8389605080        0.0000306012
       6.300000        1.8405500000        0.0000199181
       6.310000        1.8421371369        0.0000792764
       6.320000        1.8437219235        0.0001472741
       6.330000        1.8453043617        0.0002235682
       6.340000        1.8468844535        0.0003078190
       6.350000        1.8484622010        0.0003996900
       6.360000        1.8500376062        0.0004988479
       6.370000        1.8516106711        0.0006049628
       6.380000        1.8531813977        0.0007177077
       6.390000        1.8547497880        0.0008367588
       6.400000        1.8563158442        0.0009617954
       6.410000        1.8578795680        0.0010925000
       6.420000        1.8594409617        0.0012285578
       6.430000        1.8610000272        0.0013696573
       6.440000        1.8625567665        0.0015154898
       6.450000        1.8641111817        0.0016657498
       6.460000        1.8656632748        0.0018201345
       6.470000        1.8672130477        0.0019783439
       6.480000        1.8687605025        0.0021400811
       6.490000        1.8703056412        0.0023050520
       6.500000        1.8718484659        0.0024729651
       6.510000        1.8733889785        0.0026435320
       6.520000        1.8749271812        0.0028164668
       6.530000        1.8764630757        0.0029914864
       6.540000        1.8779966644        0.0031683105
       6.550000        1.8795279490        0.0033466614
       6.560000        1.8810569317        0.0035262641
       6.570000        1.8825836144        0.0037068460
       6.580000        1.8841079992        0.0038881376
       6.590000        1.8856300881        0.0040698714
       6.600000        1.8871498831        0.0042517830
       6.610000        1.8886673863        0.0044336100
       6.620000        1.8901825996        0.0046150930
       6.630000        1.8916955251        0.0047959749
       6.640000        1.8932061648        0.0049760008
       6.650000        1.8947145206        0.0051549187
       6.660000        1.8962205947        0.0053324787
       6.670000        1.8977243891        0.0055084334
       6.680000        1.8992259056        0.0056825377
       6.690000        1.9007251465        0.0058545491
       6.700000        1.9022221137        0.0060242271
       6.710000        1.9037168091        0.0061913337
       6.720000        1.9052092350        0.0063556332
       6.730000        1.9066993931        0.0065168921
       6.740000        1.9081872856        0.0066748791
       6.750000        1.9096729145        0.0068293652
       6.760000        1.9111562818        0.0069801236
       6.770000        1.9126373895        0.0071269297
       6.780000        1.9141162397        0.0072695612
       6.790000        1.9155928343        0.0074077975
       6.800000        1.9170671754        0.0075414206
       6.810000        1.9185392650        0.0076702145
       6.820000        1.9200091050        0.0077939651
       6.830000        1.9214766976        0.0079124605
       6.840000        1.9229420448        0.0080254909
       6.850000        1.9244051485        0.0081328484
       6.860000        1.9258660108        0.0082343273
       6.870000        1.9273246337        0.0083297237
       6.880000        1.9287810192        0.0084188358
       6.890000        1.9302351693        0.0085014638
       6.900000        1.9316870861        0.0085774097
       6.910000        1.9331367716        0.0086464775
       6.920000        1.9345842277        0.0087084732
       6.930000        1.9360294566        0.0087632045
       6.940000        1.9374724601        0.0088104811
       6.950000        1.9389132404        0.0088501146
       6.960000        1.9403517995        0.0088819184
       6.970000        1.9417881393        0.0089057076
       6.980000        1.9432222620        0.0089212994
       6.990000        1.9446541694        0.0089285125
       7.000000        1.9460838637        0.0089271675
       7.010000        1.9475113468        0.0089170868
       7.020000        1.9489366208        0.0088980946
       7.030000        1.9503596877        0.0088700166
       7.040000        1.9517805495        0.0088326804
       7.050000        1.9531992082        0.0087859153
       7.060000        1.9546156658        0.0087295522
       7.070000        1.9560299244        0.0086634238
       7.080000        1.9574419859        0.0085873644
       7.090000        1.9588518525        0.0085012099
       7.100000        1.9602595261        0.0084047979
       7.110000        1.9616650086        0.0082979675
       7.120000        1.9630683023        0.0081805595
       7.130000        1.9644694089        0.0080524164
       7.140000        1.9658683307        0.0079133820
       7.150000        1.9672650696        0.0077633018
       7.160000        1.9686596276        0.0076020230
       7.170000        1.9700520067        0.0074293941
       7.180000        1.9714422089        0.0072452652
       7.190000        1.9728302364        0.0070494879
       7.200000        1.9742160910        0.0068419154
       7.210000        1.9755997748        0.0066224023
       7.220000        1.9769812898        0.0063908046
       7.230000        1.9783606381        0.0061469799
       7.240000        1.9797378217        0.0058907872
       7.250000        1.9811128425        0.0056220867
       7.260000        1.9824857026        0.0053407405
       7.270000        1.9838564040        0.0050466117
       7.280000        1.9852249488        0.0047395650
       7.290000        1.9865913389        0.0044194663
       7.300000        1.9879555763        0.0040861831
       7.310000        1.9893176632        0.0037395842
       7.320000        1.9906776014        0.0033795396
       7.330000        1.9920353931        0.0030059208
       7.340000        1.9933910402        0.0026186006
       7.350000        1.9947445448        0.0022174530
       7.360000        1.9960959088        0.0018023536
       7.370000        1.9974451343        0.0013731789
       7.380000        1.9987922233        0.0009298069
       7.390000        2.0001371779        0.0004721169
       7.400000        2.0014800000        0.0000000105
       7.410000        2.0028206927        0.0004866395
       7.420000        2.0041592636        0.0009876168
       7.430000        2.0054957210        0.0015027344
       7.440000        2.0068300736        0.0020317842
       7.450000        2.0081623298        0.0025745574
       7.460000        2.0094924981        0.0031308453
       7.470000        2.0108205872        0.0037004384
       7.480000        2.0121466055        0.0042831272
       7.490000        2.0134705615        0.0048787016
       7.500000        2.0147924638        0.0054869515
       7.510000        2.0161123208        0.0061076661
       7.520000        2.0174301412        0.0067406345
       7.530000        2.0187459334        0.0073856455
       7.540000        2.0200597059        0.0080424875
       7.550000        2.0213714673        0.0087109486
       7.560000        2.0226812261        0.0093908166
       7.570000        2.0239889908        0.0100818790
       7.580000        2.0252947699        0.0107839230
       7.590000        2.0265985719        0.0114967355
       7.600000        2.0279004055        0.0122201031
       7.610000        2.0292002790        0.0129538121
       7.620000        2.0304982011        0.0136976486
       7.630000        2.0317941802        0.0144513983
       7.640000        2.0330882248        0.0152148467
       7.650000        2.0343803436        0.0159877790
       7.660000        2.0356705449        0.0167699802
       7.670000        2.0369588374        0.0175612348
       7.680000        2.0382452296        0.0183613274
       7.690000        2.0395297298        0.0191700419
       7.700000        2.0408123468        0.0199871624
       7.710000        2.0420930890        0.0208124724
       7.720000        2.0433719650        0.0216457553
       7.730000        2.0446489832        0.0224867942
       7.740000        2.0459241522        0.0233353720
       7.750000        2.0471974804        0.0241912713
       7.760000        2.0484689765        0.0250542746
       7.770000        2.0497386490        0.0259241640
       7.780000        2.0510065063        0.0268007214
       7.790000        2.0522725570        0.0276837286
       7.800000        2.0535368096        0.0285729669
       7.810000        2.0547992726        0.0294682177
       7.820000        2.0560599546        0.0303692620
       7.830000        2.0573188641        0.0312758805
       7.840000        2.0585760096        0.0321878539
       7.850000        2.0598313996        0.0331049626
       7.860000        2.0610850426        0.0340269868
       7.870000        2.0623369472        0.0349537063
       7.880000        2.0635871218        0.0358849010
       7.890000        2.0648355751        0.0368203504
       7.900000        2.0660823155        0.0377598339
       7.910000        2.0673273516        0.0387031306
       7.920000        2.0685706918        0.0396500195
       7.930000        2.0698123447        0.0406002795
       7.940000        2.0710523189        0.0415536890
       7.950000        2.0722906227        0.0425100266
