             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           3.43      -0.273253       3.928077      -0.250731      11.846418      -0.274057       3.645326
           3.44      -0.282756       3.823829      -0.260807      11.289507      -0.283785       3.474086
           3.45      -0.292259       3.716832      -0.270903      10.752430      -0.293498       3.308885
           3.46      -0.301762       3.607011      -0.281019      10.233003      -0.303196       3.149030
           3.47      -0.311265       3.494294      -0.291156       9.729180      -0.312879       2.993911
           3.48      -0.320769       3.378637      -0.301312       9.239328      -0.322547       2.843023
           3.49      -0.330272       3.259975      -0.311488       8.761775      -0.332197       2.695880
           3.50      -0.339775       3.138257      -0.321685       8.295224      -0.341831       2.552080
           3.51      -0.349278       3.013443      -0.331901       7.838434      -0.351446       2.411264
           3.52      -0.358781       2.885470      -0.342138       7.390269      -0.361043       2.273097
           3.53      -0.368284       2.754303      -0.352395       6.949774      -0.370621       2.137253
           3.54      -0.377787       2.619902      -0.362672       6.516012      -0.380178       2.003484
           3.55      -0.387290       2.482219      -0.372969       6.088208      -0.389715       1.871559
           3.56      -0.396793       2.341231      -0.383286       5.665592      -0.399231       1.741239
           3.57      -0.406296       2.196893      -0.393623       5.247513      -0.408725       1.612336
           3.58      -0.415799       2.049171      -0.403981       4.833332      -0.418196       1.484665
           3.59      -0.425302       1.898034      -0.414358       4.422493      -0.427643       1.358063
           3.60      -0.434805       1.743435      -0.424755       4.014483      -0.437067       1.232368
           3.61      -0.444308       1.585347      -0.435173       3.608831      -0.446466       1.107451
           3.62      -0.453811       1.423736      -0.445611       3.205082      -0.455840       0.983194
           3.63      -0.463315       1.258569      -0.456069       2.802825      -0.465187       0.859462
           3.64      -0.472818       1.089805      -0.466546       2.401687      -0.474508       0.736156
           3.65      -0.482321       0.917425      -0.477044       2.001309      -0.483802       0.613167
           3.66      -0.491824       0.741388      -0.487563       1.601366      -0.493067       0.490404
           3.67      -0.501327       0.561668      -0.498101       1.201549      -0.502304       0.367789
           3.68      -0.510830       0.378219      -0.508659       0.801567      -0.511512       0.245228
           3.69      -0.520333       0.191013      -0.519238       0.401133      -0.520689       0.122665
           3.70      -0.529836       0.000017      -0.529836       0.000006      -0.529836       0.000006
           3.71      -0.528049       1.902558      -0.535905       0.443098      -0.535872       0.449244
           3.72      -0.526262       3.736815      -0.541911       0.874262      -0.541846       0.886277
           3.73      -0.524475       5.506249      -0.547855       1.294026      -0.547757       1.311649
           3.74      -0.522688       7.214106      -0.553734       1.702874      -0.553605       1.725834
           3.75      -0.520901       8.863453      -0.559551       2.101257      -0.559391       2.129309
           3.76      -0.519114      10.457116      -0.565305       2.489588      -0.565114       2.522519
           3.77      -0.517327      11.997781      -0.570996       2.868276      -0.570775       2.905853
           3.78      -0.515540      13.487937      -0.576623       3.237684      -0.576373       3.279713
