             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           3.30      35.712498       3.896043      34.438099       0.188517      34.373299       0.000002
           3.31      36.026627       4.243949      34.632576       0.210229      34.559917       0.000011
           3.32      36.340759       4.584555      34.828472       0.232365      34.747730       0.000001
           3.33      36.654888       4.917906      35.025784       0.254892      34.936729       0.000009
           3.34      36.969021       5.244090      35.224506       0.277774      35.126930       0.000007
           3.35      37.283150       5.563153      35.424648       0.301010      35.318333       0.000011
           3.36      37.597279       5.875171      35.626209       0.324575      35.510948       0.000004
           3.37      37.911407       6.180211      35.829182       0.348426      35.704777       0.000000
           3.38      38.225536       6.478339      36.033569       0.372552      35.899822       0.000005
           3.39      38.539669       6.769632      36.239380       0.396950      36.096092       0.000011
           3.40      38.853798       7.054133      36.446602       0.421569      36.293598       0.000003
           3.41      39.167931       7.331930      36.655235       0.446388      36.492336       0.000005
           3.42      39.482059       7.603066      36.865295       0.471426      36.692314       0.000011
           3.43      39.796188       7.867617      37.076763       0.496612      36.893543       0.000006
           3.44      40.110317       8.125648      37.289646       0.521947      37.096020       0.000013
           3.45      40.424446       8.377224      37.503948       0.547421      37.299755       0.000017
           3.46      40.738579       8.622418      37.719669       0.573015      37.504757       0.000012
           3.47      41.052708       8.861275      37.936802       0.598690      37.711029       0.000002
           3.48      41.366840       9.093878      38.155354       0.624448      37.918571       0.000001
           3.49      41.680969       9.320270      38.375317       0.650250      38.127388       0.000014
           3.50      41.995098       9.540526      38.596699       0.676100      38.337490       0.000023
           3.51      42.309227       9.754708      38.819496       0.701969      38.548897       0.000005
           3.52      42.623360       9.962888      39.043713       0.727850      38.761578       0.000022
           3.53      42.937489      10.165110      39.269341       0.753708      38.975574       0.000010
           3.54      43.251617      10.361444      39.496387       0.779546      39.190872       0.000011
           3.55      43.565750      10.551964      39.724850       0.805337      39.407482       0.000011
           3.56      43.879879      10.736710      39.954727       0.831067      39.625408       0.000013
           3.57      44.194008      10.915754      40.186024       0.856730      39.844654       0.000022
           3.58      44.508137      11.089156      40.418732       0.882291      40.065228       0.000031
           3.59      44.822269      11.256987      40.652855       0.907746      40.287148       0.000006
           3.60      45.136398      11.419289      40.888401       0.933099      40.510387       0.000028
           3.61      45.450527      11.576129      41.125359       0.958308      40.734982       0.000025
           3.62      45.764660      11.727579      41.363731       0.983369      40.960926       0.000020
           3.63      46.078789      11.873677      41.603519       1.008269      41.188217       0.000034
           3.64      46.392921      12.014502      41.844730       1.033013      41.416874       0.000035
           3.65      46.707047      12.150085      42.087349       1.057552      41.646904       0.000018
           3.66      47.021179      12.280521      42.331390       1.081909      41.878292       0.000032
           3.67      47.335308      12.405840      42.576843       1.106046      42.111069       0.000016
           3.68      47.649437      12.526109      42.823711       1.129959      42.345219       0.000021
           3.69      47.963570      12.641394      43.071995       1.153638      42.580757       0.000023
           3.70      48.277699      12.751735      43.321697       1.177080      42.817684       0.000034
           3.71      48.591831      12.857206      43.572819       1.200273      43.056007       0.000050
           3.72      48.905956      12.957837      43.825352       1.223191      43.295746       0.000037
           3.73      49.220085      13.053710      44.079304       1.245839      43.536896       0.000019
           3.74      49.534218      13.144880      44.334663       1.268181      43.779449       0.000025
           3.75      49.848347      13.231385      44.591446       1.290244      44.023418       0.000041
