             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           3.86      47.521938       0.119224      47.462605       0.005781      47.465240       0.000227
           3.87      47.992065       0.103629      47.940147       0.004663      47.942291       0.000191
           3.88      48.462193       0.078433      48.422634       0.003258      48.424141       0.000147
           3.89      48.932316       0.043819      48.910069       0.001666      48.910843       0.000083
           3.90      49.402443       0.000006      49.402443       0.000006      49.402443       0.000006
           3.91      49.922012       0.046221      49.899761       0.001628      49.898907       0.000084
           3.92      50.441586       0.081634      50.402027       0.003146      50.400364       0.000154
           3.93      50.961151       0.106423      50.909237       0.004445      50.906872       0.000201
           3.94      51.480724       0.120825      51.421391       0.005431      51.418476       0.000237
           3.95      52.000294       0.125021      51.938488       0.006016      51.935238       0.000242
           3.96      52.519863       0.119222      52.454288       0.005784      52.457203       0.000228
           3.97      53.039433       0.103625      52.982056       0.004665      52.984425       0.000194
           3.98      53.559002       0.078426      53.515289       0.003254      53.516953       0.000146
           3.99      54.078575       0.043825      54.053982       0.001672      54.054844       0.000077
           4.00      54.598145       0.000003      54.598145       0.000003      54.598145       0.000003
           4.01      55.172359       0.046227      55.147770       0.001638      55.146820       0.000085
           4.02      55.746574       0.081636      55.702858       0.003152      55.701019       0.000149
           4.03      56.320786       0.106429      56.263409       0.004446      56.260796       0.000199
           4.04      56.895004       0.120834      56.829430       0.005439      56.826210       0.000227
           4.05      57.469215       0.125027      57.400909       0.006022      57.397320       0.000232
           4.06      58.043430       0.119231      57.970963       0.005769      57.974178       0.000222
           4.07      58.617645       0.103637      58.554234       0.004654      58.556847       0.000191
           4.08      59.191860       0.078441      59.143547       0.003244      59.145386       0.000135
           4.09      59.766071       0.043830      59.738895       0.001661      59.739849       0.000064
           4.10      60.340290       0.000011      60.340286       0.000005      60.340290       0.000011
           4.11      60.974892       0.046234      60.947720       0.001651      60.946671       0.000070
           4.12      61.609497       0.081643      61.561184       0.003161      61.559155       0.000136
           4.13      62.244102       0.106443      62.180691       0.004458      62.177803       0.000186
           4.14      62.878708       0.120840      62.806240       0.005450      62.802685       0.000211
           4.15      63.513313       0.125039      63.437824       0.006035      63.433861       0.000213
           4.16      64.147919       0.119243      64.067833       0.005752      64.071388       0.000203
           4.17      64.782524       0.103648      64.712448       0.004635      64.715340       0.000167
           4.18      65.417130       0.078452      65.363739       0.003227      65.365768       0.000123
           4.19      66.051735       0.043846      66.021706       0.001637      66.022751       0.000054
           4.20      66.686340       0.000021      66.686340       0.000021      66.686340       0.000021
           4.21      67.387688       0.046250      67.357651       0.001657      67.356491       0.000065
           4.22      68.089027       0.081648      68.035637       0.003171      68.033386       0.000137
           4.23      68.790375       0.106447      68.720299       0.004470      68.717094       0.000193
           4.24      69.491714       0.120833      69.411629       0.005449      69.407692       0.000223
           4.25      70.193054       0.125022      70.109634       0.006030      70.105240       0.000239
           4.26      70.894402       0.119225      70.805885       0.005780      70.809814       0.000231
           4.27      71.595741       0.103620      71.518288       0.004674      71.521484       0.000204
           4.28      72.297089       0.078424      72.238075       0.003266      72.240326       0.000151
           4.29      72.998428       0.043808      72.965233       0.001686      72.966393       0.000097
           4.30      73.699776       0.000017      73.699768       0.000027      73.699776       0.000017
           4.31      74.474876       0.046202      74.441681       0.001609      74.440407       0.000103
           4.32      75.249985       0.081611      75.190979       0.003134      75.188499       0.000164
           4.33      76.025093       0.106410      75.947647       0.004432      75.944115       0.000219
           4.34      76.800209       0.120817      76.711685       0.005412      76.707344       0.000247
           4.35      77.575317       0.125016      77.483109       0.006003      77.478256       0.000259
           4.36      78.350426       0.119219      78.252594       0.005794      78.256943       0.000237
           4.37      79.125526       0.103615      79.039932       0.004673      79.043465       0.000204
           4.38      79.900635       0.078418      79.835426       0.003258      79.837906       0.000152
           4.39      80.675743       0.043812      80.639061       0.001676      80.640343       0.000087
           4.40      81.450851       0.000014      81.450851       0.000014      81.450851       0.000014
           4.41      82.307480       0.046217      82.270798       0.001629      82.269379       0.000096
           4.42      83.164101       0.081618      83.098892       0.003145      83.096146       0.000161
           4.43      84.020729       0.106419      83.935135       0.004437      83.931236       0.000208
           4.44      84.877357       0.120817      84.779533       0.005424      84.774734       0.000237
           4.45      85.733986       0.125017      85.632088       0.006015      85.626732       0.000240
           4.46      86.590614       0.119222      86.482506       0.005777      86.487305       0.000229
           4.47      87.447235       0.103620      87.352646       0.004659      87.356544       0.000197
           4.48      88.303871       0.078433      88.231796       0.003252      88.234535       0.000148
           4.49      89.160492       0.043820      89.119949       0.001671      89.121368       0.000079
           4.50      90.017120       0.000004      90.017120       0.000004      90.017120       0.000004
           4.51      90.963837       0.046221      90.923294       0.001631      90.921738       0.000081
           4.52      91.910561       0.081635      91.838486       0.003152      91.835457       0.000146
           4.53      92.857285       0.106438      92.762680       0.004448      92.758377       0.000190
           4.54      93.803993       0.120824      93.695892       0.005443      93.690582       0.000225
           4.55      94.750717       0.125027      94.638100       0.006022      94.632179       0.000234
           4.56      95.697441       0.119235      95.577957       0.005770      95.583260       0.000222
           4.57      96.644157       0.103637      96.539612       0.004651      96.543922       0.000186
           4.58      97.590874       0.078437      97.511223       0.003244      97.514252       0.000138
           4.59      98.537590       0.043828      98.492790       0.001657      98.494354       0.000069
           4.60      99.484314       0.000006      99.484314       0.000006      99.484314       0.000006
           4.61     100.530602       0.046236     100.485794       0.001645     100.484070       0.000071
           4.62     101.576889       0.081645     101.497238       0.003167     101.493889       0.000133
           4.63     102.623177       0.106445     102.518631       0.004463     102.513870       0.000181
           4.64     103.669464       0.120842     103.549980       0.005448     103.544128       0.000204
           4.65     104.715744       0.125034     104.591293       0.006039     104.584755       0.000212
           4.66     105.762032       0.119238     105.629997       0.005752     105.635857       0.000205
           4.67     106.808327       0.103651     106.692795       0.004629     106.697548       0.000174
           4.68     107.854614       0.078455     107.766586       0.003227     107.769936       0.000119
           4.69     108.900902       0.043849     108.851387       0.001639     108.853111       0.000055
           4.70     109.947189       0.000024     109.947189       0.000024     109.947189       0.000024
           4.71     111.103508       0.046246     111.053993       0.001659     111.052078       0.000065
           4.72     112.259827       0.081648     112.171799       0.003170     112.168091       0.000136
